t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
3241, 25.00, 25.00, -0.23, -3.62, 9.58, -0.07, 0.06, -0.03
3251, 25.00, 25.00, 0.35, -1.52, 10.63, -0.02, 0.03, 0.04
3261, 25.00, 25.00, 0.66, 2.56, 9.16, -0.06, 0.09, 0.00
3271, 25.00, 25.00, 1.89, -2.93, 9.33, -0.04, 0.04, -0.06
3281, 25.00, 25.00, 1.17, 2.22, 8.78, 0.01, 0.11, 0.10
3291, 25.00, 25.00, 1.41, -3.20, 10.34, -0.04, 0.07, -0.03
3301, 25.00, 25.00, 1.05, -2.35, 9.38, -0.01, 0.03, 0.03
3311, 25.00, 25.00, 0.66, 2.56, 8.71, -0.06, 0.06, 0.00
3321, 25.00, 25.00, 0.99, -3.13, 8.94, -0.08, 0.03, -0.11
3331, 25.00, 25.00, 1.24, 2.86, 10.14, 0.00, 0.09, 0.08
3341, 25.00, 25.00, 1.77, -0.82, 9.61, -0.06, 0.10, -0.05
3351, 25.00, 25.00, 2.40, -1.52, 9.11, -0.01, 0.01, 0.01
3361, 25.00, 25.00, -0.14, 1.87, 9.65, -0.05, 0.08, -0.00
3371, 25.00, 25.00, 1.41, -2.96, 9.35, -0.10, 0.07, -0.13
3381, 25.00, 25.00, 0.22, 2.49, 9.37, -0.02, 0.08, 0.05
3391, 25.00, 25.00, 0.88, 1.80, 9.97, -0.04, 0.07, -0.05
3401, 25.00, 25.00, 1.70, -2.40, 9.29, -0.02, 0.03, -0.02
3411, 25.00, 25.00, 0.07, -0.05, 9.37, -0.00, 0.08, 0.06
3421, 25.00, 25.00, -0.16, -3.50, 8.92, -0.07, 0.06, -0.12
3431, 25.00, 25.00, -1.65, 2.19, 10.73, -0.01, 0.04, 0.05
3441, 25.00, 25.00, 0.94, 2.47, 8.20, -0.07, 0.12, -0.02
3451, 25.00, 25.00, 1.77, -3.59, 10.15, -0.03, 0.06, -0.02
3461, 25.00, 25.00, 1.05, -0.23, 9.55, 0.01, 0.03, 0.09
3471, 25.00, 25.00, -0.61, -4.07, 10.17, -0.03, 0.02, -0.07
3481, 25.00, 25.00, -0.10, 0.40, 10.68, -0.01, 0.05, 0.07
3491, 25.00, 25.00, 1.76, 2.25, 9.18, -0.09, 0.18, -0.00
3501, 25.00, 25.00, 3.53, -3.12, 8.50, -0.05, 0.06, -0.07
3511, 25.00, 25.00, 1.47, -0.26, 8.80, 0.02, 0.02, 0.10
3521, 25.00, 25.00, -0.67, -1.20, 12.04, -0.03, -0.00, -0.07
3531, 25.00, 25.00, 2.23, -1.35, 8.52, -0.02, 0.09, 0.04
3541, 25.00, 25.00, 2.97, 3.11, 7.17, -0.08, 0.15, 0.00
3551, 25.00, 25.00, 1.64, -1.97, 9.51, -0.09, 0.02, -0.12
3561, 25.00, 25.00, -0.03, 0.32, 10.39, -0.00, 0.01, 0.05
3571, 25.00, 25.00, -0.26, 1.81, 9.85, -0.01, 0.04, -0.06
3581, 25.00, 25.00, 3.05, -0.74, 8.64, -0.03, 0.11, 0.03
3591, 25.00, 25.00, 0.86, 1.67, 9.23, -0.05, 0.10, 0.02
3601, 25.00, 25.00, 0.14, -4.85, 8.49, -0.07, 0.01, -0.11
3611, 25.00, 25.00, -2.09, 0.93, 10.37, -0.02, 0.01, 0.04
3621, 25.00, 25.00, -1.39, 3.51, 10.31, -0.03, 0.10, -0.06
3631, 25.00, 25.00, 4.11, -1.76, 8.68, -0.02, 0.09, 0.03
3641, 25.00, 25.00, 0.70, -1.26, 7.92, -0.02, 0.07, 0.07
3651, 25.00, 25.00, -1.41, -4.83, 10.95, -0.06, 0.00, -0.09
3661, 25.00, 25.00, -2.62, 0.30, 10.38, -0.02, 0.00, 0.05
3671, 25.00, 25.00, 0.33, 4.28, 10.05, -0.04, 0.14, -0.03
3681, 25.00, 25.00, 3.39, -2.42, 8.88, -0.03, 0.09, 0.01
3691, 25.00, 25.00, 0.35, -1.99, 9.84, -0.01, 0.05, 0.09
3701, 25.00, 25.00, -0.85, -4.39, 9.66, -0.05, 0.00, -0.08
3711, 25.00, 25.00, -0.76, -0.35, 10.47, -0.01, 0.00, 0.07
3721, 25.00, 25.00, 1.23, 3.96, 8.53, -0.06, 0.12, -0.02
3731, 25.00, 25.00, 4.09, -1.47, 8.23, -0.06, 0.09, -0.03
3741, 25.00, 25.00, 0.59, -1.51, 9.01, -0.01, 0.04, 0.09
3751, 25.00, 25.00, 0.42, -2.01, 9.90, -0.03, 0.03, -0.07
3761, 25.00, 25.00, 0.57, -0.78, 9.81, -0.01, 0.02, 0.07
3771, 25.00, 25.00, 1.05, 4.86, 9.48, -0.06, 0.12, -0.03
3781, 25.00, 25.00, 2.16, -2.05, 9.83, -0.09, 0.07, -0.09
3791, 25.00, 25.00, 0.70, -1.28, 9.77, -0.01, 0.05, 0.09
3801, 25.00, 25.00, 1.23, 0.26, 8.71, -0.03, 0.04, -0.07
3811, 25.00, 25.00, 2.60, -0.81, 8.92, -0.04, 0.05, 0.04
3821, 25.00, 25.00, 1.05, 4.65, 8.11, -0.06, 0.12, -0.02
3831, 25.00, 25.00, 0.31, -3.16, 11.08, -0.09, 0.07, -0.10
3841, 25.00, 25.00, 1.16, -0.28, 8.50, -0.03, 0.03, 0.08
3851, 25.00, 25.00, 0.88, 1.16, 9.00, -0.03, 0.05, -0.08
3861, 25.00, 25.00, 2.62, -0.57, 8.57, -0.02, 0.05, 0.04
3871, 25.00, 25.00, 0.65, 3.43, 9.53, -0.08, 0.13, -0.01
3881, 25.00, 25.00, 1.62, -3.12, 9.14, -0.09, 0.08, -0.12
3891, 25.00, 25.00, 0.56, -0.41, 8.46, -0.03, 0.05, 0.05
3901, 25.00, 25.00, -0.26, 2.82, 10.23, -0.03, 0.04, -0.08
3911, 25.00, 25.00, 1.51, -1.62, 9.89, -0.01, 0.03, 0.03
3921, 25.00, 25.00, 0.59, 2.53, 9.43, -0.05, 0.14, -0.00
3931, 25.00, 25.00, 0.93, -3.14, 8.78, -0.09, 0.07, -0.11
3941, 25.00, 25.00, -0.16, -0.46, 9.14, -0.04, 0.03, 0.05
3951, 25.00, 25.00, -0.07, 2.70, 10.13, -0.03, 0.03, -0.08
3961, 25.00, 25.00, 1.34, -2.12, 10.06, -0.01, 0.03, 0.02
3971, 25.00, 25.00, 0.47, 2.78, 9.51, -0.06, 0.13, 0.01
3981, 25.00, 25.00, 0.67, -3.45, 8.97, -0.08, 0.08, -0.10
3991, 25.00, 25.00, -0.39, -0.86, 9.90, -0.04, 0.04, 0.05
4001, 25.00, 25.00, -0.75, 2.67, 9.54, -0.03, 0.04, -0.08
4011, 25.00, 25.00, 2.36, -2.52, 9.11, -0.01, 0.03, 0.02
4021, 25.00, 25.00, 0.13, 2.48, 9.38, -0.04, 0.12, 0.03
4031, 25.00, 25.00, 0.52, -3.23, 9.10, -0.09, 0.06, -0.10
4041, 25.00, 25.00, -0.40, -0.98, 10.19, -0.02, 0.04, 0.06
4051, 25.00, 25.00, -0.81, 3.50, 8.96, -0.03, 0.05, -0.08
4061, 25.00, 25.00, 1.93, -2.71, 10.47, -0.02, 0.04, 0.02
4071, 25.00, 25.00, -0.06, 2.10, 9.32, -0.04, 0.12, 0.04
4081, 25.00, 25.00, 0.14, -3.97, 9.94, -0.08, 0.07, -0.10
4091, 25.00, 25.00, 0.12, -0.33, 9.80, -0.02, 0.05, 0.05
4101, 25.00, 25.00, -0.74, 3.80, 9.10, -0.04, 0.05, -0.06
4111, 25.00, 25.00, 2.86, -2.81, 9.49, -0.02, 0.05, 0.03
4121, 25.00, 25.00, 0.11, 1.19, 8.46, -0.03, 0.11, 0.05
4131, 25.00, 25.00, -0.41, -3.56, 10.69, -0.07, 0.05, -0.10
4141, 25.00, 25.00, -0.75, -0.43, 9.58, -0.02, 0.03, 0.06
4151, 25.00, 25.00, -0.54, 3.62, 9.15, -0.03, 0.05, -0.05
4161, 25.00, 25.00, 2.32, -2.63, 10.23, -0.03, 0.05, 0.01
4171, 25.00, 25.00, 0.34, 0.89, 8.95, -0.03, 0.10, 0.05
4181, 25.00, 25.00, -0.45, -4.21, 10.55, -0.06, 0.05, -0.08
4191, 25.00, 25.00, -0.41, -1.36, 9.42, -0.04, 0.03, 0.06
4201, 25.00, 25.00, -0.29, 4.14, 9.65, -0.03, 0.07, -0.04
4211, 25.00, 25.00, 2.08, -2.76, 10.18, -0.04, 0.05, 0.01
4221, 25.00, 25.00, 0.98, 0.65, 9.66, 0.00, 0.08, 0.08
4231, 25.00, 25.00, -0.43, -3.50, 9.99, -0.06, 0.04, -0.06
4241, 25.00, 25.00, 0.23, -2.38, 10.28, -0.03, 0.03, 0.07
4251, 25.00, 25.00, -0.32, 4.23, 9.07, -0.05, 0.10, -0.05
4261, 25.00, 25.00, 2.89, -2.36, 9.78, -0.04, 0.06, 0.00
4271, 25.00, 25.00, 1.37, 1.31, 8.55, 0.00, 0.09, 0.09
4281, 25.00, 25.00, 0.65, -2.58, 10.58, -0.04, 0.04, -0.04
4291, 25.00, 25.00, 0.84, -3.12, 9.44, -0.02, 0.03, 0.06
4301, 25.00, 25.00, 0.40, 3.93, 8.03, -0.05, 0.09, -0.06
4311, 25.00, 25.00, 1.95, -1.50, 9.64, -0.05, 0.06, -0.03
4321, 25.00, 25.00, 1.06, 1.29, 9.67, -0.00, 0.08, 0.08
4331, 25.00, 25.00, 2.25, -0.99, 9.25, -0.05, 0.08, -0.04
4341, 25.00, 25.00, 2.00, -3.95, 9.12, -0.02, 0.04, 0.04
4351, 25.00, 25.00, -0.60, 4.75, 8.66, -0.05, 0.05, -0.06
4361, 25.00, 25.00, 0.46, -1.96, 10.90, -0.08, 0.07, -0.07
4371, 25.00, 25.00, 1.69, 1.87, 9.05, -0.01, 0.09, 0.07
4381, 25.00, 25.00, 1.81, 1.19, 9.25, -0.05, 0.09, -0.06
4391, 25.00, 25.00, 1.26, -3.68, 9.65, -0.03, 0.00, 0.03
4401, 25.00, 25.00, -1.20, 3.17, 9.28, -0.03, 0.06, -0.05
4411, 25.00, 25.00, 0.12, -1.75, 9.77, -0.09, 0.09, -0.08
4421, 25.00, 25.00, 0.64, 0.36, 9.21, -0.04, 0.07, 0.05
4431, 25.00, 25.00, -0.38, 2.41, 10.10, -0.05, 0.07, -0.07
4441, 25.00, 25.00, 1.10, -5.52, 9.60, -0.01, 0.02, 0.01
4451, 25.00, 25.00, -0.53, 4.13, 9.00, -0.03, 0.07, -0.01
4461, 25.00, 25.00, -0.02, -2.01, 9.93, -0.09, 0.08, -0.08
4471, 25.00, 25.00, 0.18, -0.69, 9.30, -0.05, 0.07, 0.04
4481, 25.00, 25.00, -1.73, 1.09, 10.11, -0.03, 0.06, -0.06
4491, 25.00, 25.00, 1.26, -3.85, 9.52, -0.02, 0.00, 0.02
4501, 25.00, 25.00, -0.55, 3.14, 9.44, 0.00, 0.07, 0.02
4511, 25.00, 25.00, 0.48, -2.23, 9.90, -0.09, 0.08, -0.07
4521, 25.00, 25.00, -0.11, -2.73, 9.49, -0.02, 0.06, 0.05
4531, 25.00, 25.00, -0.77, 2.55, 9.96, -0.05, 0.08, -0.05
4541, 25.00, 25.00, 1.94, -4.39, 9.25, -0.03, 0.03, 0.01
4551, 25.00, 25.00, 0.96, 3.27, 9.34, 0.02, 0.06, 0.05
4561, 25.00, 25.00, 0.04, -2.82, 9.67, -0.05, 0.06, -0.02
4571, 25.00, 25.00, -0.05, -2.83, 10.45, -0.04, 0.04, 0.06
4581, 25.00, 25.00, -0.39, 2.92, 8.86, -0.06, 0.09, -0.04
4591, 25.00, 25.00, 3.77, -4.04, 8.89, -0.04, 0.06, -0.01
4601, 25.00, 25.00, 0.63, 2.61, 9.56, 0.03, 0.05, 0.07
4611, 25.00, 25.00, 0.71, -1.17, 10.70, -0.04, 0.05, -0.02
4621, 25.00, 25.00, 0.55, -3.61, 9.58, -0.03, 0.04, 0.06
4631, 25.00, 25.00, 0.62, 2.93, 7.97, -0.06, 0.11, -0.05
4641, 25.00, 25.00, 2.34, -3.16, 9.02, -0.05, 0.06, -0.02
4651, 25.00, 25.00, 0.40, 2.53, 10.03, 0.01, 0.03, 0.06
4661, 25.00, 25.00, 1.46, 0.74, 9.83, -0.04, 0.06, -0.02
4671, 25.00, 25.00, 1.50, -4.82, 9.42, -0.03, 0.06, 0.05
4681, 25.00, 25.00, 0.52, 4.30, 8.21, -0.06, 0.09, -0.04
4691, 25.00, 25.00, 1.68, -3.47, 10.26, -0.08, 0.06, -0.07
4701, 25.00, 25.00, 1.57, 3.31, 9.13, 0.00, 0.05, 0.06
4711, 25.00, 25.00, 1.26, 1.67, 9.23, -0.05, 0.07, -0.02
4721, 25.00, 25.00, 1.62, -3.79, 9.80, -0.04, 0.04, 0.02
4731, 25.00, 25.00, -0.37, 1.47, 8.45, -0.05, 0.08, -0.06
4741, 25.00, 25.00, 1.37, -3.49, 10.07, -0.08, 0.06, -0.08
4751, 25.00, 25.00, 0.09, 4.14, 8.60, -0.01, 0.07, 0.04
4761, 25.00, 25.00, 0.90, 3.64, 10.20, -0.03, 0.09, -0.03
4771, 25.00, 25.00, 1.17, -5.58, 9.97, -0.02, 0.05, 0.00
4781, 25.00, 25.00, -0.10, 2.08, 8.57, -0.05, 0.08, -0.04
4791, 25.00, 25.00, 0.57, -3.57, 9.33, -0.09, 0.05, -0.08
4801, 25.00, 25.00, -0.63, 3.51, 9.27, -0.02, 0.06, 0.02
4811, 25.00, 25.00, -0.19, 3.89, 10.37, -0.04, 0.09, -0.03
4821, 25.00, 25.00, 1.99, -6.13, 9.72, -0.04, 0.05, 0.00
4831, 25.00, 25.00, -0.44, 1.93, 8.89, -0.03, 0.08, -0.01
4841, 25.00, 25.00, -0.98, -4.23, 10.10, -0.09, 0.01, -0.08
4851, 25.00, 25.00, -1.12, 2.47, 10.04, -0.02, 0.02, 0.03
4861, 25.00, 25.00, 0.66, 4.18, 9.92, -0.03, 0.13, -0.02
4871, 25.00, 25.00, 2.56, -6.17, 10.09, -0.04, 0.06, 0.01
4881, 25.00, 25.00, -0.93, 1.69, 8.99, -0.02, 0.04, 0.01
4891, 25.00, 25.00, -1.19, -4.18, 10.79, -0.07, 0.01, -0.08
4901, 25.00, 25.00, -1.29, 1.93, 9.74, -0.02, 0.02, 0.01
4911, 25.00, 25.00, 0.22, 4.37, 10.40, -0.04, 0.11, -0.02
4921, 25.00, 25.00, 2.79, -4.77, 9.81, -0.03, 0.06, 0.02
4931, 25.00, 25.00, -0.39, 0.58, 8.99, -0.04, 0.06, 0.00
4941, 25.00, 25.00, 0.16, -4.17, 10.10, -0.09, 0.05, -0.09
4951, 25.00, 25.00, -1.41, 0.60, 9.37, -0.01, 0.02, 0.01
4961, 25.00, 25.00, -0.37, 4.74, 10.66, -0.05, 0.07, -0.01
4971, 25.00, 25.00, 2.23, -5.58, 9.52, -0.04, 0.04, 0.01
4981, 25.00, 25.00, 0.78, 1.71, 9.50, -0.01, 0.07, 0.04
4991, 25.00, 25.00, 1.01, -3.74, 9.51, -0.07, 0.03, -0.06
5001, 25.00, 25.00, -0.79, -0.09, 10.46, -0.03, 0.06, 0.01
5011, 25.60, 24.40, 0.47, 4.82, 9.78, -0.03, 0.11, 0.00
5021, 25.60, 24.40, 2.25, -6.77, 9.64, -0.03, 0.03, 0.02
5031, 25.60, 24.40, 0.12, 0.86, 9.58, 0.00, 0.04, 0.04
5041, 25.60, 24.40, 0.23, -3.22, 9.40, -0.06, 0.04, -0.04
5051, 25.60, 24.40, 0.03, -0.23, 10.55, -0.04, 0.02, 0.01
5061, 25.60, 24.40, 0.63, 4.13, 8.81, -0.04, 0.12, 0.00
5071, 25.60, 24.40, 2.94, -6.32, 9.80, -0.03, 0.05, 0.02
5081, 25.60, 24.40, 0.96, 1.76, 8.23, 0.00, 0.05, 0.04
5091, 25.60, 24.40, 0.11, -3.25, 10.00, -0.06, 0.05, -0.05
5101, 25.60, 24.40, -0.45, -0.89, 10.54, -0.03, 0.04, 0.03
5111, 25.60, 24.40, 0.25, 4.02, 9.74, -0.05, 0.08, -0.01
5121, 25.60, 24.40, 2.34, -5.91, 9.30, -0.02, 0.03, 0.01
5131, 25.60, 24.40, 0.67, 2.21, 9.53, -0.00, 0.05, 0.03
5141, 25.60, 24.40, -0.02, -2.43, 9.53, -0.07, 0.06, -0.05
5151, 25.60, 24.40, -0.48, -1.32, 9.69, -0.03, 0.05, 0.04
5161, 25.60, 24.40, -0.62, 2.87, 10.42, -0.05, 0.10, -0.04
5171, 25.60, 24.40, 2.57, -4.81, 9.38, -0.02, 0.05, 0.02
5181, 25.60, 24.40, -0.96, 1.61, 9.26, -0.00, 0.06, 0.01
5191, 25.60, 24.40, 0.04, -2.38, 10.82, -0.09, 0.04, -0.07
5201, 25.60, 24.40, -0.87, -0.02, 9.71, -0.04, 0.07, 0.04
5211, 25.60, 24.40, -0.18, 2.34, 9.04, -0.04, 0.11, -0.04
5221, 25.60, 24.40, 2.22, -4.76, 10.05, -0.02, 0.03, 0.01
5231, 25.60, 24.40, -0.63, 3.38, 9.14, -0.03, 0.05, -0.04
5241, 25.60, 24.40, -0.04, -2.11, 9.51, -0.08, 0.06, -0.06
5251, 25.60, 24.40, -0.35, 0.15, 10.22, -0.03, 0.08, 0.05
5261, 25.60, 24.40, 1.35, 2.92, 9.22, -0.03, 0.09, -0.06
5271, 25.60, 24.40, 0.96, -4.49, 9.69, -0.02, 0.02, 0.03
5281, 25.60, 24.40, -0.00, 4.70, 8.58, -0.04, 0.06, -0.06
5291, 25.60, 24.40, 1.79, -1.81, 9.69, -0.09, 0.08, -0.06
5301, 25.60, 24.40, 0.44, 0.21, 9.21, -0.01, 0.09, 0.08
5311, 25.60, 24.40, 1.80, -2.08, 11.06, -0.04, 0.06, -0.05
5321, 25.60, 24.40, 1.08, -2.30, 9.12, -0.03, 0.02, 0.04
5331, 25.60, 24.40, 0.20, 3.59, 8.47, -0.05, 0.08, -0.05
5341, 25.60, 24.40, 2.79, -2.29, 9.46, -0.06, 0.09, -0.04
5351, 25.60, 24.40, 0.66, 0.51, 10.07, -0.00, 0.08, 0.09
5361, 25.60, 24.40, 0.59, -3.57, 9.12, -0.04, 0.04, -0.05
5371, 25.60, 24.40, -0.80, -2.25, 10.83, -0.02, 0.01, 0.05
5381, 25.60, 24.40, -0.24, 3.93, 9.06, -0.06, 0.11, -0.04
5391, 25.60, 24.40, 2.57, -2.20, 10.28, -0.05, 0.09, -0.02
5401, 25.60, 24.40, 1.49, 0.42, 9.06, -0.02, 0.08, 0.10
5411, 25.60, 24.40, -0.50, -3.91, 9.89, -0.04, 0.01, -0.06
5421, 25.60, 24.40, -1.00, -1.46, 10.17, -0.03, 0.02, 0.06
5431, 25.60, 24.40, -0.08, 3.22, 10.20, -0.05, 0.13, -0.03
5441, 25.60, 24.40, 3.71, -1.74, 8.47, -0.05, 0.09, -0.02
5451, 25.60, 24.40, 1.16, -1.32, 9.57, 0.00, 0.05, 0.10
5461, 25.60, 24.40, -0.79, -3.03, 8.45, -0.03, 0.00, -0.07
5471, 25.60, 24.40, -1.98, -0.19, 10.59, -0.02, 0.02, 0.07
5481, 25.60, 24.40, 0.12, 2.88, 10.75, -0.07, 0.16, -0.02
5491, 25.60, 24.40, 1.87, -2.27, 11.12, -0.04, 0.09, -0.02
5501, 25.60, 24.40, 0.57, -1.25, 8.58, -0.00, 0.04, 0.10
5511, 25.60, 24.40, -1.52, -3.99, 11.13, -0.04, -0.03, -0.09
5521, 25.60, 24.40, -2.15, 1.08, 9.71, -0.01, 0.01, 0.06
5531, 25.60, 24.40, 0.22, 2.46, 9.53, -0.06, 0.17, -0.02
5541, 25.60, 24.40, 3.83, -2.39, 8.59, -0.03, 0.06, -0.02
5551, 25.60, 24.40, -0.81, 0.06, 9.52, 0.00, 0.03, 0.09
5561, 25.60, 24.40, -0.24, -3.84, 8.96, -0.06, 0.01, -0.11
5571, 25.60, 24.40, -1.95, 2.24, 10.47, -0.03, 0.07, 0.04
5581, 25.60, 24.40, 1.04, 1.20, 8.54, -0.05, 0.12, -0.02
5591, 25.60, 24.40, 1.60, -3.02, 10.26, -0.03, 0.02, -0.02
5601, 25.60, 24.40, -0.90, 0.48, 9.35, -0.01, 0.03, 0.07
5611, 25.60, 24.40, -1.20, -2.45, 10.11, -0.08, 0.02, -0.13
5621, 25.60, 24.40, 0.09, 2.66, 10.02, -0.02, 0.09, 0.05
5631, 25.60, 24.40, 1.57, 1.02, 9.10, -0.05, 0.10, -0.04
5641, 25.60, 24.40, 0.74, -3.09, 10.04, -0.03, -0.00, -0.02
5651, 25.60, 24.40, -2.05, 1.40, 9.86, -0.03, 0.03, 0.03
5661, 25.60, 24.40, -0.05, -2.44, 9.31, -0.09, 0.06, -0.11
5672, 25.60, 24.40, 2.90, -1.94, 10.76, -0.06, 0.12, -0.03
5682, 25.60, 24.40, 2.23, -2.36, 8.04, -0.04, 0.02, -0.02
5692, 25.60, 24.40, 0.61, 3.36, 8.98, -0.05, 0.05, -0.01
5702, 25.60, 24.40, 1.45, -3.16, 8.96, -0.07, 0.06, -0.09
5712, 25.60, 24.40, -0.15, 3.90, 9.90, -0.00, 0.13, 0.07
5722, 25.60, 24.40, 2.97, -3.48, 10.41, -0.05, 0.07, -0.02
5732, 25.60, 24.40, 0.67, -2.05, 9.20, -0.04, 0.01, -0.02
5742, 25.60, 24.40, 0.53, 3.51, 8.79, -0.06, 0.07, -0.01
5752, 25.60, 24.40, 3.20, -3.26, 9.48, -0.06, 0.09, -0.06
5762, 25.60, 24.40, 0.74, 2.98, 9.38, 0.02, 0.08, 0.08
5771, 25.60, 24.40, 0.74, 2.98, 9.38, 0.02, 0.08, 0.08
5781, 25.60, 24.40, 2.26, -0.82, 8.54, -0.02, 0.08, -0.05
5791, 25.60, 24.40, 1.64, -2.01, 9.08, -0.01, -0.00, -0.02
5802, 25.60, 24.40, 3.61, -3.28, 9.81, -0.08, 0.09, -0.04
5811, 25.60, 24.40, 3.61, -3.28, 9.81, -0.08, 0.09, -0.04
5822, 25.60, 24.40, -0.04, -6.22, 10.40, -0.03, 0.02, -0.03
5831, 25.60, 24.40, -0.04, -6.22, 10.40, -0.03, 0.02, -0.03
5842, 25.60, 24.40, -0.28, 4.36, 9.79, -0.06, 0.14, 0.01
5852, 25.60, 24.40, 2.93, -4.43, 9.64, -0.05, 0.09, -0.03
5862, 25.60, 24.40, 1.92, 2.16, 8.90, 0.01, 0.05, 0.07
5872, 25.60, 24.40, -0.10, -5.15, 9.35, -0.05, 0.01, -0.02
5881, 25.60, 24.40, -0.10, -5.15, 9.35, -0.05, 0.01, -0.02
5892, 25.60, 24.40, -0.09, 4.55, 10.47, -0.07, 0.14, 0.00
5902, 25.60, 24.40, 3.09, -4.97, 9.56, -0.04, 0.06, 0.00
5912, 25.60, 24.40, 0.11, 0.64, 9.57, 0.03, 0.03, 0.06
5922, 25.60, 24.40, 0.48, -2.75, 9.90, -0.05, 0.05, -0.03
5931, 25.60, 24.40, 0.48, -2.75, 9.90, -0.05, 0.05, -0.03
5941, 25.60, 24.40, 0.62, -2.01, 9.44, -0.03, 0.07, 0.04
5951, 25.60, 24.40, 0.71, 3.77, 8.43, -0.06, 0.10, -0.03
5961, 25.60, 24.40, 3.03, -5.22, 9.26, -0.06, 0.04, -0.04
5971, 25.60, 24.40, -0.04, 2.01, 8.44, 0.03, 0.04, 0.06
5981, 25.60, 24.40, 0.31, -1.90, 11.16, -0.03, 0.09, -0.01
5991, 25.60, 24.40, 0.95, -2.10, 10.32, -0.05, 0.05, 0.04
6001, 25.60, 24.40, 0.14, 2.71, 9.00, -0.06, 0.10, -0.05
6011, 25.60, 24.40, 2.79, -4.34, 8.94, -0.05, 0.03, -0.01
6021, 25.60, 24.40, 0.68, 2.48, 9.40, 0.03, 0.05, 0.07
6031, 25.60, 24.40, -0.01, -2.78, 9.94, -0.05, 0.07, -0.01
6041, 25.60, 24.40, 0.53, -3.22, 10.59, -0.05, 0.04, 0.04
6051, 25.60, 24.40, 0.34, 4.20, 9.14, -0.04, 0.07, -0.04
6061, 25.60, 24.40, 1.01, -4.37, 9.64, -0.03, 0.04, 0.01
6071, 25.60, 24.40, 0.20, 1.76, 9.00, 0.00, 0.08, 0.08
6081, 25.60, 24.40, 0.07, -2.92, 10.00, -0.03, 0.05, -0.03
6091, 25.60, 24.40, -0.10, -3.34, 9.23, -0.04, 0.04, 0.04
6101, 25.60, 24.40, -1.32, 3.14, 10.15, -0.04, 0.07, -0.06
6111, 25.60, 24.40, 1.75, -3.12, 9.99, -0.04, 0.05, 0.03
6121, 25.60, 24.40, -0.11, 0.39, 8.87, 0.01, 0.08, 0.09
6131, 25.60, 24.40, -0.10, -2.99, 11.26, -0.06, 0.04, -0.08
6141, 25.60, 24.40, -0.72, -1.45, 9.04, -0.03, 0.03, 0.04
6151, 25.60, 24.40, -1.19, 3.16, 10.33, -0.03, 0.07, -0.06
6161, 25.60, 24.40, 2.60, -2.59, 10.78, -0.02, 0.06, 0.04
6171, 25.60, 24.40, -0.38, 1.14, 9.73, -0.02, 0.10, 0.06
6181, 25.60, 24.40, 0.37, -4.07, 9.52, -0.08, 0.03, -0.08
6191, 25.60, 24.40, -1.12, 0.06, 9.76, -0.02, 0.04, 0.04
6201, 25.60, 24.40, -0.36, 3.11, 9.03, -0.02, 0.04, -0.06
6211, 25.60, 24.40, 2.52, -3.07, 9.37, -0.02, 0.08, 0.01
6221, 25.60, 24.40, -0.63, 1.17, 10.08, -0.05, 0.11, 0.03
6231, 25.60, 24.40, -0.34, -3.30, 9.10, -0.08, 0.04, -0.10
6241, 25.60, 24.40, -1.93, 1.33, 10.06, -0.04, 0.03, 0.03
6251, 25.60, 24.40, -0.18, 2.73, 9.61, -0.03, 0.04, -0.06
6261, 25.60, 24.40, 0.88, -3.52, 10.70, -0.01, 0.08, 0.01
6271, 25.60, 24.40, 0.02, 1.32, 10.03, -0.04, 0.10, 0.02
6281, 25.60, 24.40, 0.54, -2.94, 9.21, -0.08, 0.02, -0.12
6291, 25.60, 24.40, -0.95, 1.98, 8.80, -0.04, 0.04, 0.06
6301, 25.60, 24.40, 0.99, 2.03, 9.42, -0.04, 0.09, -0.05
6311, 25.60, 24.40, 1.82, -2.43, 10.11, -0.03, 0.08, 0.01
6321, 25.60, 24.40, 0.31, 0.87, 9.30, -0.05, 0.07, 0.00
6331, 25.60, 24.40, 0.24, -2.48, 9.43, -0.08, 0.01, -0.12
6341, 25.60, 24.40, -0.95, 3.70, 8.98, -0.02, 0.05, 0.06
6351, 25.60, 24.40, 1.47, 0.59, 9.35, -0.05, 0.12, -0.04
6361, 25.60, 24.40, 2.59, -2.84, 8.44, -0.02, 0.06, -0.01
6371, 25.60, 24.40, 0.07, 1.44, 9.24, -0.05, 0.06, 0.00
6381, 25.60, 24.40, 0.54, -2.19, 9.87, -0.09, 0.01, -0.12
6391, 25.60, 24.40, 0.23, 3.58, 9.03, -0.03, 0.07, 0.06
6401, 25.60, 24.40, 1.70, -1.10, 9.69, -0.05, 0.11, -0.03
6411, 25.60, 24.40, 2.31, -1.64, 9.73, -0.03, 0.03, -0.01
6421, 25.60, 24.40, -0.26, 2.51, 8.88, -0.04, 0.06, -0.01
6431, 25.60, 24.40, 0.88, -2.40, 10.44, -0.10, 0.05, -0.11
6441, 25.60, 24.40, 1.06, 3.00, 8.99, -0.01, 0.10, 0.06
6451, 25.60, 24.40, 2.21, -2.77, 9.09, -0.04, 0.09, -0.04
6461, 25.60, 24.40, 2.67, -0.75, 9.15, -0.01, 0.01, -0.01
